ID,Petición (Tiempo),Marca de tiempo Respuesta,Método,URL,Código,Razón,RTT,Tamaño de la Cabecera de Respuesta,Respuesta (Tamaño del cuerpo)
5443,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&endDate=endDate,401,,1,400,0
5444,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,401,,2,400,0
5445,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&endDate=endDate,401,,1,400,0
5446,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&endDate=endDate,401,,2,400,0
5447,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,401,,2,400,0
5448,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&endDate=endDate,401,,1,400,0
5449,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,74,414,354
5450,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5451,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5452,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5453,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5454,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5455,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5456,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,354
5457,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5458,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5459,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,354
5460,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5461,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1250,395,168
5462,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,401,,1246,400,0
5463,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,401,,1239,400,0
5464,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/me?username=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,401,,1230,400,0
5465,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,401,,1,400,0
5466,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,401,,1,400,0
5467,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/me?username=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,401,,1,400,0
5468,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/me?username=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E,401,,1,400,0
5469,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E,401,,1,400,0
5470,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=%3C,401,,1218,400,0
5471,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E,401,,1,400,0
5472,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,401,,1,400,0
5473,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/me?username=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,401,,2,400,0
5474,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,401,,1,400,0
5475,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,401,,1,400,0
5476,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/me?username=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,401,,1,400,0
5477,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,401,,1,400,0
5478,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,401,,1,400,0
5479,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,,1234,401,2
5480,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,PUT,http://localhost:8080/api/v1/%3C/estado?estado=estado,401,,1,400,0
5481,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,PUT,http://localhost:8080/api/v1/%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E/estado?estado=estado,400,,1,154,842
5483,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=system-property%28%27xsl%3Avendor%27%29%2F%3E,200,,10,401,2
5484,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,,9,401,2
5485,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,,8,401,2
5486,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E,200,,9,401,2
5487,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,200,,7,401,2
5488,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:14 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,200,,8,401,2
5489,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:16 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1170,395,223
5490,Mon Jun 02 09:13:14 CEST 2025,Mon Jun 02 09:13:16 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=system-property%28%27xsl%3Avendor%27%29%2F%3E,401,,1166,400,0
5491,Mon Jun 02 09:13:16 CEST 2025,Mon Jun 02 09:13:16 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,401,,2,400,0
5492,Mon Jun 02 09:13:16 CEST 2025,Mon Jun 02 09:13:17 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1173,395,198
5493,Mon Jun 02 09:13:17 CEST 2025,Mon Jun 02 09:13:19 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1848,395,231
5494,Mon Jun 02 09:13:19 CEST 2025,Mon Jun 02 09:13:20 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1217,395,227
5495,Mon Jun 02 09:13:20 CEST 2025,Mon Jun 02 09:13:20 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,446,416,44750
5496,Mon Jun 02 09:13:20 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,386,416,44750
5497,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,366,416,44748
5498,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,14,416,44727
5499,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,15,416,44882
5500,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,12,416,44758
5501,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,11,416,44792
5502,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,GET,http://localhost:8080,401,,2,400,0
5503,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,GET,http://localhost:8080/api,401,,1,400,0
5504,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,GET,http://localhost:8080/api/v1,401,,3,400,0
5505,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,GET,http://localhost:8080/api/v1/login,404,,2,397,16394
5506,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,GET,http://localhost:8080/api/v1/10,401,,1,400,0
5507,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,GET,http://localhost:8080,401,,4,400,0
5508,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,GET,http://localhost:8080/api,401,,4,400,0
5509,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,GET,http://localhost:8080/api/v1,401,,2,400,0
5510,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,GET,http://localhost:8080/api/v1/login,404,,4,397,16394
5511,Mon Jun 02 09:13:21 CEST 2025,Mon Jun 02 09:13:21 CEST 2025,GET,http://localhost:8080/api/v1/10,401,,7,400,0
